id,name,pokedex number,supertype,subtypes,hp,types,attacks,weaknesses,retreat cost,set name,release date,artist,rarity,card image (small),card image hires,tcg player url,tcg price date,tcg market price usd (normal),tcg low price usd (normal),tcg high price usd (normal),tcg market price usd (reverse holofoil),tcg low price usd (reverse holofoil),tcg high price usd (reverse holofoil),tcg market price usd (holofoil),tcg low price usd (holofoil),tcg high price usd (holofoil),count,score
swsh2-201,Milo,,Trainer,Supporter,,,,,0,Rebel Clash,2020/05/01,Hitoshi Ariga,Rare Rainbow,https://images.pokemontcg.io/swsh2/201.png,https://images.pokemontcg.io/swsh2/201_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-201,2025/04/12,,,,,,,6.13,4.96,19.95,0,0
swsh2-205,Galarian Perrserker,863.0,Pokémon,Stage 1,120,Metal,Metal Claw (70),Fire ×2,2,Rebel Clash,2020/05/01,PLANETA Tsuji,Rare Secret,https://images.pokemontcg.io/swsh2/205.png,https://images.pokemontcg.io/swsh2/205_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-205,2025/04/12,,,,,,,7.3,6.0,39.95,0,0
swsh2-208,Tool Scrapper,,Trainer,Item,,,,,0,Rebel Clash,2020/05/01,Studio Bora Inc.,Rare Secret,https://images.pokemontcg.io/swsh2/208.png,https://images.pokemontcg.io/swsh2/208_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-208,2025/04/12,,,,,,,3.62,1.99,89.0,0,0
swsh2-198,Malamar VMAX,687.0,Pokémon,VMAX,310,Darkness,Max Jammer (180),Grass ×2,2,Rebel Clash,2020/05/01,5ban Graphics,Rare Rainbow,https://images.pokemontcg.io/swsh2/198.png,https://images.pokemontcg.io/swsh2/198_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-198,2025/04/12,,,,,,,6.54,5.74,24.95,0,0
swsh2-204,Frosmoth,873.0,Pokémon,Stage 1,90,Water,Aurora Beam (30),Metal ×2,2,Rebel Clash,2020/05/01,PLANETA Tsuji,Rare Secret,https://images.pokemontcg.io/swsh2/204.png,https://images.pokemontcg.io/swsh2/204_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-204,2025/04/12,,,,,,,8.54,5.46,39.95,0,0
swsh2-196,Toxtricity VMAX,849.0,Pokémon,VMAX,320,Lightning,G-Max Riot (160+),Fighting ×2,2,Rebel Clash,2020/05/01,5ban Graphics,Rare Rainbow,https://images.pokemontcg.io/swsh2/196.png,https://images.pokemontcg.io/swsh2/196_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-196,2025/04/12,,,,,,,10.45,5.86,19.95,0,0
swsh2-199,Copperajah VMAX,879.0,Pokémon,VMAX,340,Metal,"Dangerous Nose (100+), G-Max Hammer (240)",Fire ×2,4,Rebel Clash,2020/05/01,5ban Graphics,Rare Rainbow,https://images.pokemontcg.io/swsh2/199.png,https://images.pokemontcg.io/swsh2/199_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-199,2025/04/12,,,,,,,7.81,6.25,36.53,0,0
swsh2-202,Oleana,,Trainer,Supporter,,,,,0,Rebel Clash,2020/05/01,kirisAki,Rare Rainbow,https://images.pokemontcg.io/swsh2/202.png,https://images.pokemontcg.io/swsh2/202_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-202,2025/04/12,,,,,,,7.52,4.75,49.99,0,0
swsh2-203,Sonia,,Trainer,Supporter,,,,,0,Rebel Clash,2020/05/01,Naoki Saito,Rare Rainbow,https://images.pokemontcg.io/swsh2/203.png,https://images.pokemontcg.io/swsh2/203_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-203,2025/04/12,,,,,,,14.39,10.95,99.95,0,0
swsh2-207,Scoop Up Net,,Trainer,Item,,,,,0,Rebel Clash,2020/05/01,Ryo Ueda,Rare Secret,https://images.pokemontcg.io/swsh2/207.png,https://images.pokemontcg.io/swsh2/207_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-207,2025/04/12,,,,,,,4.96,4.0,54.99,0,0
swsh2-209,Twin Energy,,Energy,Special,,,,,0,Rebel Clash,2020/05/01,,Rare Secret,https://images.pokemontcg.io/swsh2/209.png,https://images.pokemontcg.io/swsh2/209_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-209,2025/04/12,,,,,,,5.51,3.78,25.0,0,0
swsh2-197,Dragapult VMAX,887.0,Pokémon,VMAX,320,Psychic,"Shred (60), Max Phantom (130)",Darkness ×2,1,Rebel Clash,2020/05/01,aky CG Works,Rare Rainbow,https://images.pokemontcg.io/swsh2/197.png,https://images.pokemontcg.io/swsh2/197_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-197,2025/04/12,,,,,,,17.0,12.85,38.95,0,0
swsh2-206,Big Charm,,Trainer,Pokémon Tool,,,,,0,Rebel Clash,2020/05/01,inose yukie,Rare Secret,https://images.pokemontcg.io/swsh2/206.png,https://images.pokemontcg.io/swsh2/206_hires.png,https://prices.pokemontcg.io/tcgplayer/swsh2-206,2025/04/12,,,,,,,2.71,1.98,24.95,0,0
sv1-1,Pineco,204.0,Pokémon,Basic,60,Grass,Guard Press (10),Fire ×2,2,Scarlet & Violet,2023/03/31,Shigenori Negishi,Common,https://images.pokemontcg.io/sv1/1.png,https://images.pokemontcg.io/sv1/1_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-1,2025/04/12,0.08,0.01,4.95,0.15,0.04,4.95,,,,0,0
sv1-12,Gogoat,673.0,Pokémon,Stage 1,130,Grass,"Rising Lunge (30+), Solar Beam (110)",Fire ×2,2,Scarlet & Violet,2023/03/31,Gemi,Common,https://images.pokemontcg.io/sv1/12.png,https://images.pokemontcg.io/sv1/12_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-12,2025/04/12,0.06,0.01,4.95,0.1,0.01,4.95,,,,0,0
sv1-23,Arboliva,930.0,Pokémon,Stage 2,150,Grass,Solar Beam (150),Fire ×2,2,Scarlet & Violet,2023/03/31,Kouki Saitou,Rare,https://images.pokemontcg.io/sv1/23.png,https://images.pokemontcg.io/sv1/23_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-23,2025/04/12,,,,0.16,0.05,4.95,0.15,0.01,5.95,0,0
sv1-10,Vivillon,666.0,Pokémon,Stage 2,120,Grass,"Miracle Powder (50), Bug Buzz (110)",Fire ×2,1,Scarlet & Violet,2023/03/31,Atsuko Nishida,Uncommon,https://images.pokemontcg.io/sv1/10.png,https://images.pokemontcg.io/sv1/10_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-10,2025/04/12,0.05,0.01,4.95,0.2,0.07,4.95,,,,0,0
sv1-26,Toedscruel,949.0,Pokémon,Stage 1,120,Grass,"Eerie Tentacles (30), Triple Smash (80×)",Fire ×2,2,Scarlet & Violet,2023/03/31,nagimiso,Uncommon,https://images.pokemontcg.io/sv1/26.png,https://images.pokemontcg.io/sv1/26_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-26,2025/04/12,0.06,0.01,4.95,0.11,0.05,4.95,,,,0,0
sv1-9,Spewpa,665.0,Pokémon,Stage 1,70,Grass,Bug Bite (30),Fire ×2,3,Scarlet & Violet,2023/03/31,Kagemaru Himeno,Common,https://images.pokemontcg.io/sv1/9.png,https://images.pokemontcg.io/sv1/9_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-9,2025/04/12,0.06,0.01,4.95,0.07,0.01,4.95,,,,0,0
sv1-29,Scovillain,952.0,Pokémon,Stage 1,110,Grass,"Hot Bite (20), Super Spicy Breath (90+)",Fire ×2,1,Scarlet & Violet,2023/03/31,KEIICHIRO ITO,Uncommon,https://images.pokemontcg.io/sv1/29.png,https://images.pokemontcg.io/sv1/29_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-29,2025/04/12,0.07,0.01,4.95,0.16,0.02,4.95,,,,0,0
sv1-49,Clauncher,692.0,Pokémon,Basic,70,Water,Vise Grip (10),Lightning ×2,1,Scarlet & Violet,2023/03/31,miki kudo,Common,https://images.pokemontcg.io/sv1/49.png,https://images.pokemontcg.io/sv1/49_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-49,2025/04/12,0.04,0.01,4.95,0.09,0.01,4.95,,,,0,0
sv1-54,Quaquaval,914.0,Pokémon,Stage 2,170,Water,Hydro Kick (140),Lightning ×2,2,Scarlet & Violet,2023/03/31,Kouki Saitou,Rare,https://images.pokemontcg.io/sv1/54.png,https://images.pokemontcg.io/sv1/54_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-54,2025/04/12,,,,0.18,0.08,4.95,0.11,0.01,10.44,0,0
sv1-48,Alomomola,594.0,Pokémon,Basic,120,Water,"Surf (30), Aqua Slash (120)",Lightning ×2,2,Scarlet & Violet,2023/03/31,Shinji Kanda,Common,https://images.pokemontcg.io/sv1/48.png,https://images.pokemontcg.io/sv1/48_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-48,2025/04/12,0.14,0.01,4.95,0.11,0.01,4.95,,,,0,0
sv1-31,Growlithe,58.0,Pokémon,Basic,90,Fire,"Stoke (), Fire Claws (70)",Water ×2,3,Scarlet & Violet,2023/03/31,Tika Matsuno,Common,https://images.pokemontcg.io/sv1/31.png,https://images.pokemontcg.io/sv1/31_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-31,2025/04/12,0.15,0.01,4.95,0.27,0.04,4.95,,,,0,0
sv1-52,Quaxly,912.0,Pokémon,Basic,70,Water,"Pound (10), Kick (20)",Lightning ×2,1,Scarlet & Violet,2023/03/31,Mizue,Common,https://images.pokemontcg.io/sv1/52.png,https://images.pokemontcg.io/sv1/52_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-52,2025/04/12,0.07,0.01,4.95,0.15,0.02,89.0,,,,0,0
sv1-58,Cetoddle,974.0,Pokémon,Basic,80,Water,Tackle (30),Metal ×2,2,Scarlet & Violet,2023/03/31,Shin Nagasawa,Common,https://images.pokemontcg.io/sv1/58.png,https://images.pokemontcg.io/sv1/58_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-58,2025/04/12,0.05,0.01,4.95,0.15,0.07,4.95,,,,0,0
sv1-64,Magneton,82.0,Pokémon,Stage 1,90,Lightning,"Lightning Ball (20), Explosion (90)",Fighting ×2,2,Scarlet & Violet,2023/03/31,Shiburingaru,Common,https://images.pokemontcg.io/sv1/64.png,https://images.pokemontcg.io/sv1/64_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-64,2025/04/12,0.08,0.01,4.95,0.11,0.01,4.95,,,,0,0
sv1-66,Mareep,179.0,Pokémon,Basic,60,Lightning,"Static Shock (10), Electro Ball (40)",Fighting ×2,1,Scarlet & Violet,2023/03/31,Narumi Sato,Common,https://images.pokemontcg.io/sv1/66.png,https://images.pokemontcg.io/sv1/66_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-66,2025/04/12,0.1,0.01,4.95,0.1,0.01,4.95,,,,0,0
sv1-75,Pawmo,922.0,Pokémon,Stage 1,90,Lightning,"Thunder Shock (30), Head Bolt (70)",Fighting ×2,1,Scarlet & Violet,2023/03/31,Saya Tsuruta,Common,https://images.pokemontcg.io/sv1/75.png,https://images.pokemontcg.io/sv1/75_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-75,2025/04/12,0.06,0.01,4.95,0.11,0.01,4.95,,,,0,0
sv1-77,Wattrel,940.0,Pokémon,Basic,50,Lightning,"Collect (), Glide (20)",Lightning ×2,1,Scarlet & Violet,2023/03/31,Saya Tsuruta,Common,https://images.pokemontcg.io/sv1/77.png,https://images.pokemontcg.io/sv1/77_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-77,2025/04/12,0.07,0.01,4.95,0.14,0.05,4.95,,,,0,0
sv1-83,Hypno,97.0,Pokémon,Stage 1,110,Psychic,"Pendulum Influence (), Psychic Sphere (100)",Darkness ×2,2,Scarlet & Violet,2023/03/31,Toshinao Aoki,Uncommon,https://images.pokemontcg.io/sv1/83.png,https://images.pokemontcg.io/sv1/83_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-83,2025/04/12,0.06,0.01,4.95,0.21,0.04,4.95,,,,0,0
sv1-86,Gardevoir ex,282.0,Pokémon,"Stage 2, ex",310,Psychic,Miracle Force (190),Darkness ×2,2,Scarlet & Violet,2023/03/31,N-DESIGN Inc.,Double Rare,https://images.pokemontcg.io/sv1/86.png,https://images.pokemontcg.io/sv1/86_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-86,2025/04/12,,,,,,,0.65,0.24,49.0,58,173
sv1-96,Klefki,707.0,Pokémon,Basic,70,Psychic,Joust (10),Metal ×2,1,Scarlet & Violet,2023/03/31,GOSSAN,Rare,https://images.pokemontcg.io/sv1/96.png,https://images.pokemontcg.io/sv1/96_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-96,2025/04/12,,,,0.3,0.15,4.95,0.17,0.04,4.95,27,148
sv1-98,Fidough,926.0,Pokémon,Basic,60,Psychic,"Springy (), Flop (30)",Metal ×2,2,Scarlet & Violet,2023/03/31,Saya Tsuruta,Common,https://images.pokemontcg.io/sv1/98.png,https://images.pokemontcg.io/sv1/98_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-98,2025/04/12,0.11,0.01,4.95,0.16,0.05,4.95,,,,0,0
sv1-93,Florges,671.0,Pokémon,Stage 2,140,Psychic,Moonblast (120),Metal ×2,2,Scarlet & Violet,2023/03/31,Haru Akasaka,Uncommon,https://images.pokemontcg.io/sv1/93.png,https://images.pokemontcg.io/sv1/93_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-93,2025/04/12,0.08,0.01,4.95,0.14,0.07,4.95,,,,0,0
sv1-100,Flittle,955.0,Pokémon,Basic,30,Psychic,Ram (10),Darkness ×2,0,Scarlet & Violet,2023/03/31,Hitoshi Ariga,Common,https://images.pokemontcg.io/sv1/100.png,https://images.pokemontcg.io/sv1/100_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-100,2025/04/12,0.09,0.01,4.95,0.17,0.04,4.95,,,,0,0
sv1-92,Floette,670.0,Pokémon,Stage 1,70,Psychic,Magical Leaf (30+),Metal ×2,1,Scarlet & Violet,2023/03/31,saino misaki,Common,https://images.pokemontcg.io/sv1/92.png,https://images.pokemontcg.io/sv1/92_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-92,2025/04/12,0.07,0.01,4.95,0.09,0.01,8.09,,,,0,0
sv1-106,Houndstone,972.0,Pokémon,Stage 1,140,Psychic,Last Respects (80+),Darkness ×2,3,Scarlet & Violet,2023/03/31,Kouki Saitou,Rare,https://images.pokemontcg.io/sv1/106.png,https://images.pokemontcg.io/sv1/106_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-106,2025/04/12,,,,0.14,0.05,4.95,0.06,0.01,5.08,0,0
sv1-107,Mankey,56.0,Pokémon,Basic,60,Fighting,Monkey Beatdown (30),Psychic ×2,1,Scarlet & Violet,2023/03/31,nagimiso,Common,https://images.pokemontcg.io/sv1/107.png,https://images.pokemontcg.io/sv1/107_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-107,2025/04/12,0.07,0.01,4.95,0.06,0.01,4.95,,,,0,0
sv1-108,Primeape,57.0,Pokémon,Stage 1,90,Fighting,Raging Punch (70),Psychic ×2,1,Scarlet & Violet,2023/03/31,Ryuta Fuse,Common,https://images.pokemontcg.io/sv1/108.png,https://images.pokemontcg.io/sv1/108_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-108,2025/04/12,0.06,0.01,4.95,0.1,0.02,4.95,,,,0,0
sv1-113,Riolu,447.0,Pokémon,Basic,70,Fighting,"Punch (10), Reckless Charge (50)",Psychic ×2,1,Scarlet & Violet,2023/03/31,chibi,Common,https://images.pokemontcg.io/sv1/113.png,https://images.pokemontcg.io/sv1/113_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-113,2025/04/12,0.08,0.01,4.95,0.18,0.08,4.95,,,,0,0
sv1-114,Lucario,448.0,Pokémon,Stage 1,130,Fighting,"Avenging Knuckle (30+), Accelerating Stab (120)",Psychic ×2,2,Scarlet & Violet,2023/03/31,Nurikabe,Uncommon,https://images.pokemontcg.io/sv1/114.png,https://images.pokemontcg.io/sv1/114_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-114,2025/04/12,0.08,0.01,4.95,0.21,0.03,4.95,,,,0,0
sv1-115,Sandile,551.0,Pokémon,Basic,70,Fighting,"Gnaw (10), Ram (30)",Grass ×2,2,Scarlet & Violet,2023/03/31,Tomokazu Komiya,Common,https://images.pokemontcg.io/sv1/115.png,https://images.pokemontcg.io/sv1/115_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-115,2025/04/12,0.08,0.01,4.95,0.1,0.01,4.95,,,,0,0
sv1-123,Great Tusk ex,984.0,Pokémon,"Basic, ex",250,Fighting,"Bedrock Breaker (40), Gigantic Tusks (250)",Psychic ×2,4,Scarlet & Violet,2023/03/31,5ban Graphics,Double Rare,https://images.pokemontcg.io/sv1/123.png,https://images.pokemontcg.io/sv1/123_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-123,2025/04/12,,,,,,,0.37,0.2,10.0,0,0
sv1-122,Klawf,950.0,Pokémon,Basic,130,Fighting,"Vise Grip (50), Adrenaline Hammer (130)",Grass ×2,3,Scarlet & Violet,2023/03/31,nagimiso,Rare,https://images.pokemontcg.io/sv1/122.png,https://images.pokemontcg.io/sv1/122_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-122,2025/04/12,,,,0.16,0.02,4.95,0.09,0.01,4.95,0,0
sv1-132,Pawniard,624.0,Pokémon,Basic,70,Darkness,"Scratch (10), Pierce (20)",Grass ×2,1,Scarlet & Violet,2023/03/31,sowsow,Common,https://images.pokemontcg.io/sv1/132.png,https://images.pokemontcg.io/sv1/132_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-132,2025/04/12,0.05,0.01,4.95,0.1,0.01,4.95,,,,0,0
sv1-133,Bisharp,625.0,Pokémon,Stage 1,120,Darkness,"Dark Cutter (40), Double-Edged Slash (120)",Grass ×2,1,Scarlet & Violet,2023/03/31,Hideki Ishikawa,Common,https://images.pokemontcg.io/sv1/133.png,https://images.pokemontcg.io/sv1/133_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-133,2025/04/12,0.06,0.01,4.95,0.07,0.01,4.95,,,,0,0
sv1-139,Forretress,205.0,Pokémon,Stage 1,120,Metal,"Continuous Spin (50×), Rolling Shell (90)",Fire ×2,3,Scarlet & Violet,2023/03/31,Lee HyunJung,Uncommon,https://images.pokemontcg.io/sv1/139.png,https://images.pokemontcg.io/sv1/139_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-139,2025/04/12,0.06,0.01,4.95,0.12,0.05,4.95,,,,0,0
sv1-138,Bombirdier,962.0,Pokémon,Basic,110,Darkness,"Knickknack Carrying (), Clutch (60)",Lightning ×2,1,Scarlet & Violet,2023/03/31,nagimiso,Uncommon,https://images.pokemontcg.io/sv1/138.png,https://images.pokemontcg.io/sv1/138_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-138,2025/04/12,0.05,0.01,4.95,0.13,0.02,4.95,,,,0,0
sv1-140,Varoom,965.0,Pokémon,Basic,60,Metal,Poison Gas (),Fire ×2,1,Scarlet & Violet,2023/03/31,Shin Nagasawa,Common,https://images.pokemontcg.io/sv1/140.png,https://images.pokemontcg.io/sv1/140_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-140,2025/04/12,0.07,0.01,4.95,0.14,0.05,4.95,,,,0,0
sv1-141,Varoom,965.0,Pokémon,Basic,80,Metal,Hammer In (60),Fire ×2,2,Scarlet & Violet,2023/03/31,nagimiso,Common,https://images.pokemontcg.io/sv1/141.png,https://images.pokemontcg.io/sv1/141_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-141,2025/04/12,0.06,0.01,4.95,0.14,0.01,4.95,,,,0,0
sv1-147,Zangoose,335.0,Pokémon,Basic,110,Colorless,"Drag Off (), Slashing Claw (80)",Fighting ×2,2,Scarlet & Violet,2023/03/31,aoki,Uncommon,https://images.pokemontcg.io/sv1/147.png,https://images.pokemontcg.io/sv1/147_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-147,2025/04/12,0.08,0.01,4.95,0.17,0.01,4.95,,,,0,0
sv1-6,Cacturne,332.0,Pokémon,Stage 1,130,Grass,Spike Shot (110),Fire ×2,2,Scarlet & Violet,2023/03/31,DOM,Uncommon,https://images.pokemontcg.io/sv1/6.png,https://images.pokemontcg.io/sv1/6_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-6,2025/04/12,0.08,0.01,4.95,0.21,0.05,4.95,,,,0,0
sv1-13,Sprigatito,906.0,Pokémon,Basic,70,Grass,"Scratch (10), Leafage (20)",Fire ×2,1,Scarlet & Violet,2023/03/31,Saya Tsuruta,Common,https://images.pokemontcg.io/sv1/13.png,https://images.pokemontcg.io/sv1/13_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-13,2025/04/12,0.04,0.01,4.95,0.11,0.01,89.0,,,,0,0
sv1-18,Tarountula,917.0,Pokémon,Basic,60,Grass,Surprise Attack (30),Fire ×2,2,Scarlet & Violet,2023/03/31,Kouki Saitou,Common,https://images.pokemontcg.io/sv1/18.png,https://images.pokemontcg.io/sv1/18_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-18,2025/04/12,0.08,0.01,4.95,0.14,0.04,4.95,,,,0,0
sv1-19,Spidops ex,918.0,Pokémon,"Stage 1, ex",260,Grass,Wire Hang (90+),Fire ×2,2,Scarlet & Violet,2023/03/31,takuyoa,Double Rare,https://images.pokemontcg.io/sv1/19.png,https://images.pokemontcg.io/sv1/19_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-19,2025/04/12,,,,,,,0.54,0.23,89.0,0,0
sv1-24,Toedscool,948.0,Pokémon,Basic,50,Grass,Furious Kicks (10×),Fire ×2,1,Scarlet & Violet,2023/03/31,Shin Nagasawa,Common,https://images.pokemontcg.io/sv1/24.png,https://images.pokemontcg.io/sv1/24_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-24,2025/04/12,0.05,0.01,4.95,0.14,0.04,4.95,,,,0,0
sv1-5,Cacnea,331.0,Pokémon,Basic,60,Grass,Light Punch (30),Fire ×2,1,Scarlet & Violet,2023/03/31,Tika Matsuno,Common,https://images.pokemontcg.io/sv1/5.png,https://images.pokemontcg.io/sv1/5_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-5,2025/04/12,0.08,0.01,4.95,0.13,0.05,4.95,,,,0,0
sv1-17,Tarountula,917.0,Pokémon,Basic,40,Grass,String Shot (20),Fire ×2,1,Scarlet & Violet,2023/03/31,Pani Kobayashi,Common,https://images.pokemontcg.io/sv1/17.png,https://images.pokemontcg.io/sv1/17_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-17,2025/04/12,0.06,0.01,4.95,0.15,0.02,4.95,,,,0,0
sv1-22,Dolliv,929.0,Pokémon,Stage 1,90,Grass,"Slap (20), Apply Oil (40)",Fire ×2,1,Scarlet & Violet,2023/03/31,Mina Nakai,Common,https://images.pokemontcg.io/sv1/22.png,https://images.pokemontcg.io/sv1/22_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-22,2025/04/12,0.04,0.01,4.95,0.14,0.01,4.95,,,,0,0
sv1-45,Gyarados ex,130.0,Pokémon,"Stage 1, Tera, ex",300,Water,"Waterfall (100), Tyrannical Tail (180+)",Lightning ×2,4,Scarlet & Violet,2023/03/31,5ban Graphics,Double Rare,https://images.pokemontcg.io/sv1/45.png,https://images.pokemontcg.io/sv1/45_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-45,2025/04/12,,,,,,,1.28,0.25,12.95,0,0
sv1-57,Wugtrio,961.0,Pokémon,Stage 1,90,Water,"Headbutt (30), Undersea Tunnel ()",Lightning ×2,2,Scarlet & Violet,2023/03/31,KIYOTAKA OSHIYAMA,Uncommon,https://images.pokemontcg.io/sv1/57.png,https://images.pokemontcg.io/sv1/57_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-57,2025/04/12,0.07,0.01,4.95,0.17,0.05,4.95,,,,0,0
sv1-38,Skeledirge,911.0,Pokémon,Stage 2,180,Fire,"Passionate Singing (50), Blazing Shout (190)",Water ×2,3,Scarlet & Violet,2023/03/31,nagimiso,Rare,https://images.pokemontcg.io/sv1/38.png,https://images.pokemontcg.io/sv1/38_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-38,2025/04/12,,,,0.17,0.08,4.95,0.12,0.01,8.12,0,0
sv1-30,Growlithe,58.0,Pokémon,Basic,70,Fire,Relentless Flames (30×),Water ×2,2,Scarlet & Violet,2023/03/31,kawayoo,Common,https://images.pokemontcg.io/sv1/30.png,https://images.pokemontcg.io/sv1/30_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-30,2025/04/12,0.11,0.01,4.95,0.13,0.01,4.95,,,,0,0
sv1-35,Torkoal,324.0,Pokémon,Basic,130,Fire,"Stampede (30), Concentrated Fire (80×)",Water ×2,3,Scarlet & Violet,2023/03/31,Kurata So,Uncommon,https://images.pokemontcg.io/sv1/35.png,https://images.pokemontcg.io/sv1/35_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-35,2025/04/12,0.07,0.01,4.95,0.16,0.01,4.95,,,,0,0
sv1-47,Floatzel,419.0,Pokémon,Stage 1,120,Water,Hydro Pump (50+),Lightning ×2,1,Scarlet & Violet,2023/03/31,Gemi,Uncommon,https://images.pokemontcg.io/sv1/47.png,https://images.pokemontcg.io/sv1/47_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-47,2025/04/12,0.06,0.01,4.95,0.16,0.03,4.95,,,,0,0
sv1-44,Magikarp,129.0,Pokémon,Basic,30,Water,Jump (),Lightning ×2,1,Scarlet & Violet,2023/03/31,KIYOTAKA OSHIYAMA,Common,https://images.pokemontcg.io/sv1/44.png,https://images.pokemontcg.io/sv1/44_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-44,2025/04/12,0.06,0.01,4.95,0.15,0.03,4.95,,,,0,0
sv1-61,Dondozo,977.0,Pokémon,Basic,160,Water,"Release Rage (50×), Heavy Splash (120)",Lightning ×2,4,Scarlet & Violet,2023/03/31,Souichirou Gunjima,Rare,https://images.pokemontcg.io/sv1/61.png,https://images.pokemontcg.io/sv1/61_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-61,2025/04/12,,,,0.15,0.03,4.95,0.1,0.01,9.0,0,0
sv1-62,Tatsugiri,978.0,Pokémon,Basic,70,Water,"Mise en Place (), Curl Up (30)",Lightning ×2,1,Scarlet & Violet,2023/03/31,OKACHEKE,Uncommon,https://images.pokemontcg.io/sv1/62.png,https://images.pokemontcg.io/sv1/62_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-62,2025/04/12,0.08,0.01,4.95,0.18,0.05,4.95,,,,0,0
sv1-78,Wattrel,940.0,Pokémon,Basic,60,Lightning,Static Shock (20),Lightning ×2,1,Scarlet & Violet,2023/03/31,Shin Nagasawa,Common,https://images.pokemontcg.io/sv1/78.png,https://images.pokemontcg.io/sv1/78_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-78,2025/04/12,0.05,0.01,4.95,0.15,0.05,4.95,,,,0,0
sv1-94,Dedenne,702.0,Pokémon,Basic,70,Psychic,Energy Munch (30),Metal ×2,1,Scarlet & Violet,2023/03/31,zig,Common,https://images.pokemontcg.io/sv1/94.png,https://images.pokemontcg.io/sv1/94_hires.png,https://prices.pokemontcg.io/tcgplayer/sv1-94,2025/04/12,0.07,0.01,4.95,0.19,0.05,4.95,,,,0,0
